의도,개체,시점,요일,세부위치,질문,답변,답변이미지
위치,전북대학교 법학전문대학원,,,본관,법학전문대학원 본관어딥니까,http://kko.to/xzjI1Fny0S,
위치,전북대학교 법학전문대학원,,,본관,법전원 본관으로 가고싶어요,http://kko.to/xzjI1Fny0S,
위치,전북대학교 법학전문대학원,,,본관,법학전문대학원 본관이 가고싶은데 어디있나요?,http://kko.to/xzjI1Fny0S,
위치,전북대학교 법학전문대학원,,,1호관,법학전문대학원 1호관의 위치를 말해주세요,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원 1호관으로 가는방법을 알려주세요,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법학전문대학원 1호관은 어느위치에 있나요?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원 1호관으로 가고싶습니다.,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법학전문대학원 1호관은 어디지?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,어디로 가야 법전원1호관이 나오지?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원1 위치,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원 1호관 어디에 잇음?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원 1호관으로 가려면 어디로 가야함?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법학전문대학원1호관 가려면 어디로 가야할까요?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,어디로 가야 법전원 1호관이 나올까나?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,어디로 움직여야 법전원1호관이 나오나?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,너 법전원1호관 어디있는지 알아?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원 1 위치 알아?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원1이 어디있는거야,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원으로 가려고 하는중인데 어디야? 1호관,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원 1호관으로 가고싶어,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,나 지금 법전원 1호관가서 교수님 면담잇어,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,교수님 뵈러 법전원 1호관 가야돼 어디야?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법학전문대학원 1로 가려면 어디로 가야돼?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법학전문대학원1은 어디에 잇어?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,어디에 있는 건물이 법학전문대학원1이야?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법학전문대학원1이 어디에 있을까?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,어디로가야 법전원1호관이 나올까?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,나 지금 움직일건데 법전원1호관 좀 찾아줘,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원 1호관으로 가려면 어디로 가야될까?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,너 법전원 1호관으로 가는방법알아?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원1호관 어디야?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원 1호관까지 가려면 어떻게 해?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 법학전문대학원,,,1호관,법전원 1호관 가고싶은데 어디로 가야할까?,http://kko.to/CLwdGaZ-Vo,
위치,전북대학교 학군단,,,,학군단 위치좀알려줘 ,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알오티씨 어디에 잇음?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,ROTC가려면 어디로 가야됨?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,RT어디야?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,학군단으로 가고싶은데 어디로 갈까?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알티 찾으러 가야하는데 어디잉?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알오티씨가야됨.. 어디냐,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,학군단으로 가려면 어디로 가야되는지 말해주세용,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,학군단의 위치는 어디인가용?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알오티씨로 가는길은?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알티가 어디있는 건물이지?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알오티씨 건물 어디있어?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알티 가야됨… 어디야?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,ROTC건물이 어디에 있는지 알아?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,RT어디로가야나오나?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,rt가야되는데 어디로 가야될까용?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,RT갈거야 어디로 움직여?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,rotc건물이 어디야?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,학군단으로 가야되는데 어디있는지 모르겟어,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,학군단 건물이 어디 근처에 있는지 모르겠어,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,학군단 건물을 지도에서 찾아 줄수 잇어?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,지도에 알오티씨 검색해도 안나와 ㅠ 어디야?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,어디로가야지 학군단이 나와?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,학군단 건물좀찾아줘.. 위치를 모르겠어 ,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알오티씨가 어디일까용?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알티.. 어디임?/,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알티 건물좀 찾아주세묭.,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,학군단까지 가는길…알려줘 ,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,알오티씨 어디있어용?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 학군단,,,,ROTC가 있는곳은 어디죠?,http://kko.to/SaeYk6ggvt,
위치,전북대학교 동아리전용관,,,,동아리전용관 위치는 어디인지요?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전 위치어디임,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전 위치가 어디일까용,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리전용관 어디로 가야돼?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전으로 가려면 어디로 가야될까?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리 전용관으로 가는길은 어디일깡?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리 전용관 가려면 어디로 가야돼?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전 위치알아?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리전용관으로 가기위해선 어디로 가야하죠?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리전용관은 어디 건물인가요?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리 전용관으로 가는길을 알려주세요 ,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리전용관 어디임?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,어디로 가야 동아리전용관이 있음?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리전용관의 위치를 알려주실분은?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리 전용관이 가고싶은데 어디인지 모르겠어,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리전용관으로 가고싶은데 어디지?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전으로 가고싶어요.. 위치좀알려주세요 ,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전가려면 어디로 가야될까요?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전가려고 하는데 어디로 가야하나요?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,어디로 가야 동전이 나올까용?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전으로 가고싶은디 어딘지를 모르겟음..,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리전용관이 어디에 있나용???,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리전용관이 대체 어디에 있는건디.. ,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리 전용관 가야되는데 ㅠ 어디냐 ㅠ ,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리전용관 가는법 말해줘 ,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동아리전용관을 가야겠는데 어디지?,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전관으로 가야되는데 어디임요,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전관 가고싶은디요,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전관 어디임요 ,http://kko.to/aVN8rCtV0e,
위치,전북대학교 동아리전용관,,,,동전관 가야되는데 어디에 있삼요,http://kko.to/aVN8rCtV0e,
위치,전북대학교 생활관,,,,생활관으로 가려면 어디로 가야함요?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,기숙사 가고싶은데 어디로 가야할까요?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관어디일까요?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관이 어디인지 궁금해요,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관이 어디일까요?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,기숙사 위치를 알려줘 ,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,관리동 어디있어?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관 관리동 어디지??,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관 관리동 어디일까용?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관으로 가야해요,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관 가고싶어요…,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관으로 가려면 어디로 가야되지요?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,관리동으로 가서 뭐 신청해야됨.. 어디지?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,관리동 어디야?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관 어디일지 알려줄래?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관으로 가는길을 말해주시겠습니까?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,기숙사로 가는길이 어디인지 아십니까?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,기숙사 어디일까용?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,기숙사 어디에유?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,어디로 가야 생활관 관리동이 나올까유?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관 관리동으로 가려면 어디로 가야될까유?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,기숙사 어디임요??,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,기숙사로 가려면 어디로 가야될까유?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관 어디입니꼬?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,기숙사로 가려면 어디로 가야돼?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관이 어디지?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관으로 가고싶어용 ,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관 위치를 알려주세용,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,기숙사가 어디에 있지,http://kko.to/OhEsUqEL6d,
위치,전북대학교 생활관,,,,생활관의 위치는?,http://kko.to/OhEsUqEL6d,
위치,전북대학교 한빛관,,,,한빛관으로 가고싶으면 어디로 가야돼?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관으로 가려고 하는데 어디야?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관 가고싶당…,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관으로 가려면 어디로 가야되는거야?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관이 어디야?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관됐는데 한빛관 위치를 모르겠어,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관까지 가는길좀알려줘 ,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관이 어디있는지 모르겠어,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관으로 가고시픈디… 어디야 ㅠ ,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관을 가려면 어디로 가야될까?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관이 어디입니까,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관이 대체 어디에 있는 곳입니까?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,어디로 가야 한빛관이 나오는겁니까?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,어디로 가야지만 한빛관으로 갈수있는거죠?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관이 어디인가용?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관이 어디인지용?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관까지 가는길은 어디인지용?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관에 가려면 어디로 가야하는지용?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관 어디얌??,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,어디로가야 한빛관이 나옴요?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,어디로 가야지 한빛관까지 갈 수 있나용,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,어디가 한빛관까지 가는길인지용?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관 어디임,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관 어디입니까용,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관이 어디인지 궁금한디용?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관 어디?,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관이 대체 어디임 ㅠ ,http://kko.to/AJxWOf5ND7,
위치,전북대학교 한빛관,,,,한빛관으로 가려면 어디로 가야할지 말해줄수있겠니?,http://kko.to/AJxWOf5ND7,
