의도,개체,시점,요일,세부위치,질문,답변,답변이미지
학과사무실,지리교육과,,,,나 지교과 번호 필요해.,"사무실 : 진수당 교육연구동 5층 520호 
T 063-270-2731
F 063-270-2730",
학과사무실,지리교육과,,,,지교과 ㅂㅎ,"사무실 : 진수당 교육연구동 5층 520호 
T 063-270-2731
F 063-270-2730",
학과사무실,체육교육과,,,,전화번호 불러줘. 체육교육과야.,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,내가 원하는건 체육교육과 전화번호,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체육교육과 버노 알려줘,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체육교육과 과사 버노 알려줘,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체육교육과 과삼실 번호 알려주셈,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체육교육과 몇번이야?,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체육교육과 과사에 저나하고싶은데,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,저나버노 필요해! 체육교육과! 급해!!,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,어디로 걸어야 체육교육과인가요,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체교과에 문의할게 있는데,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체교과 연락처좀 알려줘,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체교과 연락처가 필요해,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,어디로 걸어야 체교과 과사야?,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,전화번호 띄워봐. 체교과,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체교과 사무실 번호 알려줘,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체교과 과삼실 연락처,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체교과 삼실 버노,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,체교과 전화번호 플리즈,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,아이 니드 체교과 과사 연락처,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,체육교육과,,,,과사 번호 오브 체교과,"사무실 : 사범대 예체능관 2층 220호 
T 063-270-2849
F 063-270-2850",
학과사무실,사회복지학과,,,,나 사회복지학과 과사에 용건이 있어,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,나 사회복지학과 사무실에 볼 일이 이썽,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 사무실에 용무가 있습니다,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 과사 조교한테 뭐 물어볼게 있는데,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 과사무실 어디에요?,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 과사무실 ㅂㅎ?,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 과사무실은 어디로 가야 하죠?,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,과사무실인데 사회복지학과인..,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 과사무실 위치를 알려줘용,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 과사무실 전화번호 알려주세요,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 사무실 어딘가요?,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 사무실 위치,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사무실 오브 사회복지학과,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 사무실 가려구.,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 사무실 오딩?,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사무실인데 사회복지학과꺼 번호,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사무실 가려고 하는데 사회복지학과야.,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 사무실은 어딥니까?,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 사무실 위치,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회복지학과,,,,사회복지학과 사무실 위치 알려줘,"사무실 : 인문사회관 330호(3층) 
T 063-270-2962
F 063-270-2968",
학과사무실,사회학과,,,,사회학과 삼실 어댜??,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 사무실 어딨엉,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 과사 위치,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 ㄱㅅ 위치,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 과사 ㅇㅊ,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 과사 어딨죠?,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,과사 오브 사회학과 알려줘요,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 과사무실 전화번호좀.,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 과사무실이 어디야?,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 사무실 위치,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 과사무실 알려줭,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 사무실은 어디 건물에?,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 사무실 위치 알려주셈,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 사무실은 오딨는거야,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 사무실 ㅇㄷ,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 과사 어딨죠?,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,어디로 가야 사회학과 과사가 나와요?,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 사무실 위치,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 삼실 어딨어,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,사회학과,,,,사회학과 삼실 위치 알려줘,"사무실 : 인문사회관 331호(3층) 
T 063-270-2916
F 063-270-2921",
학과사무실,신문방송학과,,,,어디에 있나 신문방송학과 과사,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,위치가 어디냐 신문방송학과 사무실,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,사무실 오브 신문방송학과,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,삼실갈래 신문방송학과,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,과사 오브 신문방송학과,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신문방송학과 과사 어디야,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신문방송학과 과사 위치,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신방과 과사 위치,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신방과 삼실,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,사무실 위치좀 알려줘. 신방과이야.,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신방과 과사 연락처좀 알려주셈,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신방과 사무실이 어디죠?,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신방과 삼실 위치,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신방과 과사좀 가자,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신방과 사무실 ㅇㄷ,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신방과 과사 저나버노,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신방과 과사 위치 알려줘,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,신방과 사무실 어디야?,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,전화해야되는데 신방과 과사 버노좀.,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,신문방송학과,,,,과사무실인데 신방과,"사무실 : 인문사회관 328호(3층) 
T 063-270-2952
F 063-270-2967",
학과사무실,심리학과,,,,과사인데 심리학과꺼,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,심리학과 과사무실 위치,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,심리학과 과사무실 어딨습니까?,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,과사 위치를 알려달라. 심리학과이니라.,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,심리학과 삼실 위치 알려줘,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,심리학과 과사는 어디로 가야 있는거야?,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,과산데 심리학과이야.,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,과사 위치좀 띄워봐. 심리학과임.,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,어디로 가야 심리학과 과사에요?,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,어딨나 심리학과 과사,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,사무실 오브 심리학과,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,심리학과 사무실 위치 알려줘요,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,위치 띄워조. 심리학과야.,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,심리학과 과사 연락처 필요,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,심리학과 과사무실,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,심리학과 과사무실 위치 알려줘,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,심리학과 과사무실 어딨어?,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,어디로 가야 심리학과 과사무실이야?,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,과사 오브 심리학과,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,심리학과,,,,심리학과 과사무실 연락처좀 알 수 있을까요?,"사무실 : 인문사회관 327호(3층) 
T 063-270-2925
F 063-270-2933",
학과사무실,정치외교학과,,,,정치외교학과 과사에 용건이 있는데,"사무실 : 인문사회관 326호(3층) 
T 063-270-2934
F 063-270-2935",
학과사무실,정치외교학과,,,,어디로 가야 정치외교학과 사무실이 있나요?,"사무실 : 인문사회관 326호(3층) 
T 063-270-2934
F 063-270-2935",
학과사무실,정치외교학과,,,,어데있노 정치외교학과 과사?,"사무실 : 인문사회관 326호(3층) 
T 063-270-2934
F 063-270-2935",
